acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,Nhạc Acoustic,Nhạc Pop,Nhạc Remix,Nhạc cách mạng,Nhạc quê hương,Nhạc rap,Nhạc thiếu nhi,Nhạc trẻ,Nhạc trữ tình,id
0.6719409282700423,0.4235924932975871,0.2421524663677129,0.0012897327707454,0.0882475951484734,0.344364299302473,0.0351711026615969,0.2389653362391447,0.2896053362979433,0,0,0,0,0,1,0,1,0,130
0.1170886075949367,0.8806970509383378,0.9708520179372196,0.0010928270042194,0.2084901714763697,0.8902980342422321,0.1601711026615969,0.4985614904686286,0.7921067259588661,0,0,0,0,0,0,1,0,0,58
0.7742616033755274,0.6099195710455765,0.2354260089686098,4.528832630098453e-06,0.0678586365537432,0.6009828788839569,0.0598859315589353,0.3126117087367028,0.3351862145636465,1,1,0,0,0,0,0,1,0,160
0.1033755274261603,0.7868632707774801,0.7791479820627802,0.0,0.0193433709744876,0.9007213062777426,0.0598859315589353,0.47185105944732,0.8565869927737633,0,0,0,0,0,0,1,0,0,59
0.6413502109704641,0.9718498659517428,0.5706278026905829,0.080731364275668,0.1102049351735675,0.766922954977806,0.2319391634980989,0.438416509969901,0.7598665925514174,0,1,0,0,0,0,0,1,0,36
0.1888185654008438,0.7386058981233243,1.0,0.0,0.2670430782099539,0.94392041851617,0.3189163498098859,0.5510521384955781,0.9132851584213452,0,0,0,0,0,0,1,0,0,60
0.4556962025316455,0.6420911528150135,0.2836322869955156,4.767932489451477e-06,0.1269343370974487,0.6275364616360177,0.089828897338403,0.3919722530447898,0.1762090050027793,0,0,0,0,0,1,0,1,0,46
0.439873417721519,0.3351206434316353,0.4360986547085201,0.0005977496483825,0.2754077791718946,0.6437460367786937,0.0594106463878327,0.3842647654864023,0.349638688160089,0,0,0,1,1,0,0,0,0,146
0.4546413502109704,0.5187667560321716,0.4831838565022421,0.0,0.0494562944374738,0.7970434369055168,0.0090304182509505,0.2199225264612666,0.4118954974986104,0,0,0,0,0,0,0,0,1,198
0.2932489451476793,0.7520107238605898,0.850896860986547,6.272855133614628e-05,0.0593893768297783,0.8743262523779328,0.0613117870722433,0.3649960465904334,0.7142857142857142,0,0,0,0,0,0,1,0,0,61
0.4799578059071729,0.0563002680965147,0.2219730941704035,0.0,0.1624843161856963,0.468294229549778,0.1088403041825094,0.171870328166216,0.0300166759310728,0,0,0,0,1,0,0,0,0,72
0.2890295358649788,0.3270777479892761,0.4708520179372197,0.0035864978902953,0.2764533667921371,0.642794863665187,0.0275665399239543,0.539191909795818,0.3696498054474709,0,0,0,0,1,0,0,0,0,73
0.879746835443038,0.257372654155496,0.3396860986547085,3.473980309423348e-06,0.0323086574654956,0.8239933417882055,0.054657794676806,0.4470276340006511,0.1395219566425792,0,0,0,0,0,0,0,0,1,173
0.8860759493670886,0.3109919571045575,0.0571748878923766,5.175808720112517e-06,0.1070681723128398,0.5397114774889029,0.0484790874524714,0.0847026305123486,0.2729294052251251,1,1,0,0,0,0,0,1,0,162
0.4409282700421941,1.0000000000000002,0.4282511210762331,1.589310829817159e-06,0.0152655792555416,0.8281943563728599,0.814638783269962,0.551078716038883,0.660922734852696,1,0,0,0,0,0,0,1,0,88
0.9050632911392404,0.2949061662198391,0.3733183856502242,0.0,0.0798828941865328,0.87999365884591,0.0503802281368821,0.4798508999820602,0.0761534185658699,0,0,0,0,0,0,0,0,1,174
0.5158227848101266,0.5764075067024128,0.68609865470852,0.9338959212376934,0.0583437892095357,0.7631182625237793,1.0,0.9498415313980452,0.1806559199555308,0,1,0,0,0,0,0,1,0,215
0.6223628691983122,0.4557640750670241,0.476457399103139,0.0005274261603375,0.1007946465913843,0.7908608116677236,0.0014258555133079,0.2854893257941702,0.217342968315731,0,0,0,0,0,0,0,0,1,216
0.7552742616033755,0.4289544235924933,0.3195067264573991,0.0003853727144866,0.4562944374738603,0.4504201014584654,0.0903041825095056,0.4974784555789585,0.30183435241801,0,0,0,0,0,0,0,0,1,217
0.8206751054852321,0.5107238605898123,0.4775784753363228,0.0004753867791842,0.0634671685487243,0.8214965123652505,0.0009505703422053,0.2590778921350405,0.1428571428571428,0,0,0,0,0,0,0,0,1,218
0.949367088607595,0.1353887399463806,0.147982062780269,0.0086779184247538,0.3412797992471768,0.4676997463538364,0.0465779467680608,0.5152521876640334,0.2707059477487493,0,0,0,0,0,0,0,0,1,219
0.2436708860759493,0.675603217158177,0.5280269058295963,2.081575246132208e-05,0.1603931409452111,0.826212745719721,0.022338403041825,0.5773572619814887,0.5108393551973318,0,0,0,0,1,0,0,0,0,220
0.0479957805907173,0.309651474530831,0.5762331838565021,0.0,0.0452739439565035,0.7888792010145846,0.0261406844106463,0.7496860527697123,0.4219010561423013,0,0,0,0,1,0,0,0,0,221
