id,title,lyrics,genres,artist,album,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
52,Nói Thương Nhau Đừng Làm Trái Tim Em Đau,"Hát lời rằng em đang thầm nhớ
Giữa trời gửi cùng theo làn gió đến anh
Chỉ cần nghĩ về nhau
Về những tháng ngày sau
Là em vui ở trong lòng rất lâu
Chỉ cần biết ngày mai
Mình chung vai kề vai
Ta hãy cứ yêu mãi và thương mãi
Có thương nhau thì mới hiểu cho nhau mà
Đến bên anh em mong được chở che anh à (anh à, anh à)
Và tình yêu trên đầu môi
Sợ là cuộc tình không thành đôi đâu anh nói
Nói thương nhau thì đừng làm trái tim em đau (em đau, em đau)
Nói thương nhau thì...
Nói thương nhau thì...
Nói thương nhau thì...
...thì đừng làm trái tim em đau
Nói thương nhau thì...
Nói thương nhau thì...
Nói thương nhau thì...
...thì đừng làm trái tim em đau
...thì đừng làm trái tim em đau
...thì đừng làm trái tim em đau
Chỉ cần nghĩ về nhau
Về những tháng ngày sau
Là em vui ở trong lòng rất lâu
Chỉ cần biết ngày mai
Mình chung vai kề vai
Ta hãy cứ yêu mãi và thương mãi
Có thương nhau thì mới hiểu cho nhau mà
Đến bên anh em mong được chở che anh à (anh à, anh à)
Và tình yêu trên đầu môi
Sợ là cuộc tình không thành đôi đâu anh nói
Nói thương nhau thì đừng làm trái tim em đau (em đau, em đau, em đau)
Nói thương nhau thì đừng làm trái tim (em đau)
Nói thương nhau thì...
Nói thương nhau thì...
Nói thương nhau thì...
...thì đừng làm trái tim em đau
Nói thương nhau thì...
Nói thương nhau thì...
Nói thương nhau thì...
...thì đừng làm trái tim em đau
...thì đừng làm trái tim em đau
...thì đừng làm trái tim em đau
...thì đừng làm trái tim em đau
...thì đừng làm trái tim em đau
Nói thương nhau thì đừng làm trái tim em đau (em đau)
Nói thương nhau thì đừng làm trái tim em đau (em đau, em đau, em đau)","Nhạc Pop, Nhạc trẻ",Bích Phương,Dramatic,0.0228,0.843,0.678,0.115,0.197,-5.602,0.0418,130.051,0.97
85,Nuối Tiếc,"Người ta nói em đã yêu tôi không thật đâu
Làm sau biết như thế nào là thật lòng đây
Nhiều khi hỏi em trái tim này buồn thật buồn
Dành cho tình yêu này em có yêu thật không
Vì tôi vẫn lo nếu sau này, tôi mất em
Bao nhiêu kỷ niệm yêu dấu cuốn theo mây trời
Thì em nói em chỉ yêu mình tôi mãi thôi
Tôi tin em và tôi đã không nghe người ta nói
Dù không... người bỏ đi mãi... còn mình tôi buồn
Một mình trong đêm...
DK
Nếu như biết em chỉ yêu để vui đùa,
Vậy thì tôi đâu đau lòng tôi đến thế
Nếu như biết em đổi thay, bỏ mặt tôi
Thì ngày xưa tôi đâu cần yêu đến dại khờ...
Người ra mãi bỏ lại sau lưng ...
Tình yêu của tôi tan nát, theo bao lời gian... lời dối
Người ra đi không một câu giã từ
Bỏ mình tôi cô độc lẻ loi
Chỉ một câu so sorry...",Nhạc trữ tình,Đàm Vĩnh Hưng,Tình Yêu Còn Đâu,0.474,0.492,0.573,0.0,0.155,-9.709,0.0382,78.989,0.653
186,Ông Già Noel Ơi,,Nhạc thiếu nhi,Phương Thảo,Con Mãi Tuổi Lên 3,0.761,0.64,0.392,0.0,0.103,-7.612,0.0258,95.058,0.162
68,Phía tối tâm hồn tôi,Chưa có lời bài hát,Nhạc thiếu nhi,Trung Đức,Về Thăm Quê Mệ,0.041,0.284,0.469,3.72e-05,0.346,-10.965,0.0366,110.915,0.0725
145,Qua Sông,"Qua sông, qua sông
Qua sông ra chiến trường
Qua sông, qua sông
Qua sông ra chiến trường
♪
Hò khoan, chúng em khua mái chèo
Ðưa các anh qua dòng sông lạnh lẽo
Ðường hành quân các anh đi khắp nẻo
Vì quê hương mà anh chẳng ngại gian lao
Hò khoan, hỡi khoan hò khoan, hỡi khoan hò khoan
Thuyền em, thuyền em rẽ sóng sang sông
Em đưa đoàn quân giải phóng ớ qua sông
Qua sông ra chiến trường
Nơi miền quê khói lửa tràn lan
Vì tương lai tay súng em sẵn sàng
Bảo vệ xóm làng để tiếng hò ngân vang
Nơi hậu phương gắng sức em ngày đêm
Cùng chung lo tranh đấu em sẵn sàng
Bảo vệ xóm làng để tiếng hò ngân vang
♪
Qua sông, qua sông
Qua sông ra chiến trường
Qua sông, qua sông
Qua sông ra chiến trường
♪
Hò khoan, chúng em khua mái chèo
Ðưa các anh qua dòng sông lạnh lẽo
Ðường dù xa các anh đi khắp nẻo
Vì quê hương mà anh đã vượt gian lao
Hò khoan, hỡi khoan hò khoan, hỡi khoan hò khoan
Dòng sông, dòng sông rọi ánh trăng thanh
Long lanh in hình đoàn giải phóng ớ qua sông
Qua sông ra chiến trường
Nơi miền quê khói lửa tràn lan
Vì tương lai tay súng em sẵn sàng
Bảo vệ xóm làng để tiếng hò ngân vang
Nơi hậu phương gắng sức em ngày đêm
Cùng chung lo tranh đấu em sẵn sàng
Bảo vệ xóm làng để tiếng hò ngân vang
Hò khoan, chị em chúng mình
Ta lướt nhanh con thuyền đưa các anh
Rồi mai đây làng quê ta bừng sáng
Ðón anh về mừng chiến thắng reo vang
Rồi mai đây làng quê ta bừng sáng
Ðón anh về
Mừng chiến thắng reo vang","Nhạc quê hương, Nhạc cách mạng",Cẩm Ly,Cô gái mở đường,0.407,0.702,0.616,8.51e-05,0.142,-9.507,0.0679,164.297,0.886
43,Remember Me (Sky Tour 2019),"Câu ca nhẹ giăng đời ta
Âm thanh nào trôi vụt xa
Không gian này đâu có chắc cho ta trả lời được hết dư âm những ngày qua
Buông lơi trôi theo cây viết thả hồn theo làn mây
Buông xuôi hay nên đi tiếp
Đôi chân dường như mất thăng bằng
Tương lai vĩnh hằng quên đi cơn mơ tan trong hư vô ảo
Lang thang cô đơn mình tôi bước
Tương lai cô đơn mình tôi ước
Đêm đen ngày qua cùng mưa rơi phôi pha
Lạnh căm ta nào đâu có biết trước
Ngã gục ư hình như là hơi vội
Nỗi niềm tôi đã làm gì nên tội
Những chỉ trích dày xéo nhiều thêm
Họ đã quy chụp một từ là chơi trội
Có những đêm dài sầu hoen làn mi buồn lệ rơi
Nhòe phai gắng gượng tôi cầm bút
Cánh tay run rẩy gồng tâm hồn tan chảy
Kiếm tìm cảm xúc dù chỉ là một chút
Nhắm mắt cô độc trơ trọi
Nơi đâu cho tôi yên bình dù chỉ là một phút
Thoát xác giữa ngàn khơi, thấy thương mình chơi vơi
Có lẽ nên thả lỏng con tim thôi
Ở đâu đó phía cuối con đường kia, nước mắt thôi ngừng trôi
Ở đâu đó phía cuối chân trời kia, ánh sáng đang chờ tôi đập tan đi trái tim lạnh băng
Ở đâu đó sẽ có người đợi trông dang tay ôm lấy thân này (ai ôm lấy thân này)
Có lẽ tôi đã tìm được giấc mơ yên bình giải thoát cho tâm hồn tôi
Gồng bao nhiêu vết thương, giờ tôi là tôi
Ba mẹ (tin mày), em trai (tin mày)
Luôn dõi theo từng bước chân mày
Niềm vinh quang tự hào của gia đình này
Có những đêm mẹ mày khóc
Ba thương mày đến bạc tóc
Động lực đó không cho phép mày chùn bước
Trốn chạy đâu hỡi thằng ngu kia
Đứng dậy đi, mạnh mẽ cứng rắn đứng lên vượt qua thất bại
Sống chung với những điều không thể thay đổi
Biến tất cả trở thành vô hại, nào thức tỉnh đi!
Bật tung xiềng xích đốt cháy hết đam mê và thể xác
Quay lưng dang tay ôm trọn bầu trời yêu thương
Nhìn lại chặng đường để thấy mình là ai
Tương lai ngày mai sầu lo trên trên bờ vai
Đường muôn lối phân vân về đâu
Đam mê tìm ta lời ca mang ngày qua
Vùi chôn hết suy tư chìm sâu
Cảm ơn tất cả chướng ngại
Cảm ơn mọi sự thất bại
Đã tạo nên một con tim bất diệt
Trên bầu trời ngày hôm nay
Ở đâu đó phía cuối con đường kia, nước mắt thôi ngừng trôi
Ở đâu đó phía cuối chân trời kia, ánh sáng đang chờ tôi đập tan đi trái tim lạnh băng
Ở đâu đó sẽ có người đợi trông dang tay ôm lấy thân này (ai ôm lấy thân này)
Có lẽ tôi đã tìm được giấc mơ yên bình giải thoát cho tâm hồn tôi
Gồng bao nhiêu vết thương, giờ tôi là tôi
♪
Ở đâu đó phía cuối con đường kia, nước mắt thôi ngừng trôi
Ở đâu đó phía cuối chân trời kia, ánh sáng đang chờ tôi đập tan đi trái tim lạnh băng
Ở đâu đó sẽ có người đợi trông dang tay ôm lấy thân này (ai ôm lấy thân này)
Có lẽ tôi đã tìm được giấc mơ yên bình giải thoát cho tâm hồn tôi
Gồng bao nhiêu vết thương, giờ tôi là tôi, o-o-o-o-o-oh, yeah
Có lẽ những nỗi đau đã giúp tôi trưởng thành hơn (tôi là tôi, o-o-o-o-oh, yea-yeah)
Những giọt nước mắt khiến tôi trở nên mạnh mẽ hơn (tôi là tôi, o-o-o-o-o-o-o-oh)
Cảm ơn tất cả
I'm Sơn Tùng M-TP
Remember me","Nhạc trẻ, Nhạc Pop",Sơn Tùng M-TP,Sky Tour (Original Motion Picture Soundtrack),0.252,0.505,0.613,5.32e-06,0.754,-11.568,0.164,164.982,0.566
158,Sài Gòn Nhớ Em,,Nhạc trữ tình,Phi Nhung,Chắc Gì,0.663,0.532,0.64,0.00266,0.111,-6.742,0.0305,131.834,0.267
161,sao anh chưa về nhà,,"Nhạc trẻ, Nhạc Acoustic, Nhạc rap, Nhạc Pop","AMEE, Hoàng Dũng, Ricky Star",dreAMEE (acoustic),0.679,0.782,0.415,1.59e-06,0.113,-10.011,0.0325,105.995,0.735
24,Sầu tìm thiệp hồng,"Từ lúc quen nhau
chưa nói một lời gì
tỏ tình ta mến nhau
Nhiều đêm ngắm sao
mà ước duyên mình bền lâu
suốt đời tình khắc sâu
Nhớ thương đầy vơi
mộng thấy ai mỉm cười
làn môi xinh tuyệt vời
Để rồi buồn ơi
ánh trăng soi còn đó
và nghe hơi gió
biết rằng mình vừa mơ
Khi yêu hồn như nở hoa
xây mộng tuyệt vời
Nắm tương lai trong bàn tay
một câu nói thôi.
Đôi khi gặp nhau
muốn khơi nhưng rồi lại thôi
Nói ra e ngại
mặc theo gió trôi
Hôm nay nhìn xe kết hoa
xuôi ngược nẻo đường
Gửi thư trao cho người yêu
vài câu luyến thương
Hân hoan hồn như nở hoa
trông chờ hồi âm
Đắng cay trong lòng
chỉ thấy thiệp hồng
Chiều tím không mây
đường cũ bước lần về
buồn nghe day dứt tim
Nhìn xe kết hoa
màu trắng ngỡ rằng mình mơ
pháo hồng nhuộm tiễn đưa
Lá thu chậm rơi
từng lá nghe buồn buồn
tưởng bước ai tìm về
Mở rộng vòng tay
đón anh nhưng nào thấy
Sầu dâng lên tim
biết bao giờ cho khuây?
Hôm nay nhìn xe kết hoa
xuôi ngược nẻo đường
Gửi thư trao cho người yêu
vài câu luyến thương
Hân hoan hồn như nở hoa
trông chờ hồi âm
Đắng cay trong lòng
chỉ thấy thiệp hồng
Chiều tím không mây
đường cũ bước lần về
buồn nghe day dứt tim
Nhìn xe kết hoa
màu trắng ngỡ rằng mình mơ
pháo hồng nhuộm tiễn đưa
Lá thu chậm rơi
từng lá nghe buồn buồn
tưởng bước ai tìm về
Mở rộng vòng tay
đón anh nhưng nào thấy
Sầu dâng lên tim
biết bao giờ cho khuây?
Mở rộng vòng tay
đón anh nhưng nào thấy
Sầu dâng lên tim
biết bao giờ cho khuây?",Nhạc trữ tình,Quang Lê,Chuyện Tình Không Dĩ Vãng,0.619,0.52,0.536,6.41e-06,0.395,-6.159,0.026,83.915,0.453
194,Thằng Bé Mồ Côi,,Nhạc trữ tình,Dương Ngọc Thái,Hờn Trách Con Đò,0.653,0.604,0.427,1.93e-05,0.128,-6.026,0.0325,120.029,0.414
122,Thành Phố Buồn,"Thành phố nào nhớ không em?
Nơi chúng mình tìm phút êm đềm
Thành phố nào vừa đi đã mỏi
Đường quanh co quyện gốc thông già
Chiều đan tay nghe nắng chan hòa
Nắng hôn nhẹ làm hồng môi em
Mắt em buồn trong sương chiều anh thấy đẹp hơn
Một sáng nào nhớ không em?
Ngày chủ nhật, ngày của riêng mình
Thành phố buồn nằm nghe khói tỏa
Người lưa thưa chìm dưới sương mù
Quỳ bên em trong góc giáo đường
Tiếng kinh cầu dệt mộng yêu đương
Chúa thương tình sẽ cho mình mãi mãi gần nhau
♪
Rồi từ đó vì cách xa, duyên tình thêm nhạt nhòa
Rồi từ đó chốn phong ba, em làm dâu nhà người
Âm thầm anh tiếc thương đời
Đau buồn em khóc chia phôi
Anh về gom góp kỷ niệm tìm vui
♪
Một sáng nào nhớ không em?
Ngày Chúa nhật ngày của riêng mình
Thành phố buồn nằm nghe khói tỏa
Người lưa thưa chìm dưới sương mù
Quỳ bên em trong góc giáo đường
Tiếng kinh cầu dệt mộng yêu đương
Chúa thương tình sẽ cho mình mãi mãi gần nhau
Rồi từ đó vì cách xa, duyên tình thêm nhạt nhòa
Rồi từ đó chốn phong ba, em làm dâu nhà người
Âm thầm anh tiếc thương đời
Đau buồn em khóc chia phôi
Anh về gom góp kỷ niệm tìm vui
Thành phố buồn, lắm tơ vương
Cơn gió chiều lạnh buốt tâm hồn
Và con đường ngày xưa lá đổ
Giờ không em sỏi đá u buồn
Giờ không em hoang vắng phố phường
Tiếng chuông chiều chầm chậm thê lương
Tiễn đưa người quên núi đồi, quên cả tình yêu
Thành phố buồn nhớ không em?
Nơi chúng mình tìm phút êm đềm",Nhạc trữ tình,Hà Anh Tuấn,Cuối Ngày Người Đàn Ông Một Mình,0.898,0.598,0.107,3.35e-05,0.0724,-18.511,0.0475,100.595,0.304
27,They Said,"Anh nghe người ta nói anh đã vào ShowBiz.
Vtv3 chiếu gì anh còn chưa biết.
Nhìn thấy một thằng
Make it all the way from Underground.
Người ta ghen ăn tức ở
Nói ra nói vào là đương nhiên.
Anh vẫn Fly on the beat That's Touliver.
Dizz tụi nó mà sao nghe vẫn giống như là thơ.
Yeah I'm killing them, killing them softly.
Leave'em dead with a poem, that's my hobby.
Huh, nghe nói là rapper mất dần.
Hah, nghe nói là Rapviet mất chất.
Hah, Send the verse to the oldschool homie
Tất cả anh nghe chỉ là (Clap Clap).
Cách anh rap cũng giật giật
Giống như là cách anh nói.
Anh nghe nói đó là do nó có
chất kích thích trong khói
Cách anh yêu cũng nhẹ nhàng
Giống như là cách anh Flow.
Có khi nhanh có khi chậm
Nhưng vẫn vào nhịp vậy thôi.
Nghe nói em đẹp tự nhiên không có sửa hah.
Nghe nói trai SG không có cửa Hah.
Nghe nói em chỉ
Fall in love with'em bad boys.
Nếu vậy anh xin rút lui
Vì anh còn tệ hơn thế nữa Huh.
Nghe nói con gái như em rất là khó gần.
Nến những quan tâm bình thường em đâu có cần.
Nghe nói Hater em nhiều như là Andree
Damn girl anh là Fan đấy.
Nghe nói anh chỉ rap
Toàn là love song vậy
Đâu phải là UnderGround thế tôi chết không
Nghe nói môi em đậm như là XO vậy
Em có cần ai giúp làm mờ
đi vết son này.
Nghe nói rượu này ngọt
nên anh chỉ nhấp môi
Nghe nói em chỉ ra đường
Khi trời sắp tối
Cuộc tình dài nhất của em
Chỉ đến nửa năm thôi
Nghe nói đường vào tim em hơi lắm lối
Nghe nói viên này ảo
nên anh thôi ngậm
Nghe nói bông này strong
nên anh roll chậm
Nghe nói đi qua đây không nên nẹt bô
Thôi thì đóng cửa lại ta riêng tư ngay tại chỗ
Nghe nói em thích con trai không bị dính phốt
Yeah em thích con trai có tài chính tốt
Nghe nói em là cướp yeah cướp linh hồn
Anh còn chút ngây thơ để anh thả thính nốt
Nghe nói em đẹp tự nhiên không có sửa hah.
Nghe nói trai SG không có cửa Hah.
Nghe nói em chỉ
Fall in love with'em bad boys.
Nếu vậy anh xin rút lui
Vì anh còn tệ hơn thế nữa Huh.
Nghe nói con gái như em rất là khó gần.
Nến những quan tâm bình thường em đâu có cần.
Nghe nói Hater em nhiều như là Andree
Damn girl anh là Fan đấy.","Nhạc trẻ, Nhạc rap","Touliver, Binz",,0.432,0.771,0.767,0.00017,0.0938,-3.111,0.152,172.081,0.548
34,Thị Mầu,"Tự xưng em là Thị Mầu
Í là con gái phú ông
Tuổi em chứ còn bé lắm
Cũng chưa đến trăng rằm
Ớ này chị em ơi
Nay tư mai đã mười lăm
Ai muốn đi ăn oản
Thì lên chùa với em
Á a i à ì a
Á i a ì a
Em lên chùa từ mười ba
Á a i à ì a
Á i a ì a
Em lên chùa ngày mười lăm
Này thầy tiểu ơi
Em là Thị Mầu
Em không biết đâu
Em cứ bắt đền
Gọi mẹ thưa cha
Ăn vạ cả làng
Cho em lấy chàng
Tình tang tang tình tình tang
Tự xưng em là Thị Mầu
Í là con gái phú ông
Tuổi em chứ còn bé lắm
Cũng chưa đến trăng rằm
Ớ này chị em ơi
Nay tư mai đã mười lăm
Ai muốn đi ăn oản
Thì lên chùa với em
Á a i à ì a
Á i a ì a
Em lên chùa từ mười ba nà
Á a i à ì a
Á i a ì a
Em lên chùa ngày mười lăm
Này thầy tiểu ơi
Em là Thị Mầu
Em không biết đâu
Em cứ bắt đền
Gọi mẹ thưa cha
Ăn vạ cả làng
Cho em lấy chàng
Tình tang tang tình tình tang
Tình tang tang tình tình tang
Tình tang tang tình tình tang
Tang tình tang tính tính tang
Tình tang tang tình tang tính
Bớ làng nước ơi
Bớ làng nước ơi
Này thầy tiểu ơi
Em là Thị Mầu
Em không biết đâu
Em cứ bắt đền
Gọi mẹ thưa cha
Ăn vạ cả làng
Cho em lấy chàng
Tình tang tang tình tình tang","Nhạc trẻ, Nhạc Pop",Hòa Minzy,,0.238,0.674,0.753,0.00278,0.0601,-5.009,0.035,120.005,0.486
69,Thì Thầm Với Dòng Sông,"Vẫn xa vời và ngút mắt mênh mông
Hết nửa dòng sông và mấу cánh đồng
Hoa giấу nhà ai trông đỏ quá
Trưa anh về, em có đợi anh không?
Đời hai ta, đời hai ta gắn bó với hai sông
Em - Vàm Ϲỏ Tâу, anh - Vàm Ϲỏ Đông
Mỗi tối chiều lên chao sóng nước
Bìm bịp kêu xao xác cả hai dòng
Đời hai ta, đời hai ta hai ngả chẳng thong dong
Em - cánh cò, anh - cánh vạc bên sông
Nỗi nhớ
Nỗi nhớ đậm sâu trong hương lúa
Tìm hơi nhau qua hun hút gió đồng
♪
Vẫn xa vời và ngút mắt mênh mông
Hết nửa dòng sông và mấу cánh đồng
Hoa giấу nhà ai trông đỏ quá
Trưa anh về, em có đợi anh không?
Đời hai ta, đời hai ta gắn bó với hai sông
Em - Vàm Ϲỏ Tâу, anh - Vàm Ϲỏ Đông
Mỗi tối chiều lên chao sóng nước
Bìm bịp kêu xao xác cả hai dòng
Đời hai ta, đời hai ta hai ngả chẳng thong dong
Em - cánh cò, anh - cánh vạc bên sông
Nỗi nhớ
Nỗi nhớ đậm sâu trong hương lúa
Tìm hơi nhau qua hun hút gió đồng
Dẫu xa vời và ngút mắt mênh mông
Muốn nói cùng em, nói cùng em sao khó nói
Trưa anh về, em có đợi anh không?",Nhạc quê hương,Trung Đức,Về Thăm Quê Mệ,0.147,0.282,0.408,0.0,0.106,-10.516,0.031,99.618,0.343
86,Thiên Đường Mùa Xuân,Chưa có lời bài hát,Nhạc trữ tình,Đàm Vĩnh Hưng,Tình Yêu Còn Đâu,0.301,0.659,0.542,0.000788,0.319,-9.993,0.0272,91.999,0.374
187,Thiên Thần Của Mẹ,,Nhạc thiếu nhi,Phương Thảo,Con Mãi Tuổi Lên 3,0.891,0.5,0.34,0.0,0.15,-7.159,0.0304,134.272,0.129
195,Thương Thầm,,Nhạc trữ tình,Dương Ngọc Thái,Hờn Trách Con Đò,0.528,0.609,0.505,0.0,0.105,-5.757,0.0236,83.062,0.529
196,Thuyền Xa Bến Đỗ,,Nhạc trữ tình,Dương Ngọc Thái,Hờn Trách Con Đò,0.322,0.467,0.723,2.66e-06,0.267,-5.143,0.0443,83.958,0.559
197,Tiễn Biệt,,Nhạc trữ tình,Dương Ngọc Thái,Hờn Trách Con Đò,0.261,0.487,0.695,0.0,0.217,-4.735,0.0308,160.033,0.601
53,Tiễn Khách,"Anh ta đang rất yêu thương em và say mê mỗi em
Cho em cảm giác luôn yên tâm vì anh ta thích che chở
Người ta cứ nói khi mà mới yêu thì sẽ như vậy
Thế nhưng thật ít ai tin chúng em yêu nhau lâu rồi
Vẫn yên bình
Vẫn luôn hạnh phúc khi người ấy bên mình
Biết bao người thích em thầm nhớ em
Và nghĩ cây này chắc cưa thì không khó
Biết bao người thích em thầm nhớ em
Dù biết em đang trót yêu một ai đó
Thì thật ra ý em bây giờ là mong các anh đi về
Vì em rất chi là thủy chung
Đừng gọi em nữa xin anh đừng làm quen nữa xin anh đừng
Vì em rất chi là thủy chung
Bao năm qua vẫn luôn vui tươi thời gian trôi cứ trôi
Quen anh ta lúc em đôi mươi thời em xinh nhất trên đời
Người ta cứ nói khi mà mới yêu thì sẽ như vậy
Thế nhưng thật ít ai tin chúng em yêu nhau lâu rồi
Vẫn yên bình
Vẫn luôn hạnh phúc khi người ấy bên mình
Biết bao người thích em thầm nhớ em
Và nghĩ cây này chắc cưa thì không khó
Biết bao người thích em thầm nhớ em
Dù biết em đang trót yêu một ai đó
Thì thật ra ý em bây giờ là mong các anh đi về
Vì em rất chi là thủy chung
Đừng gọi em nữa xin anh đừng làm quen nữa xin anh đừng
Vì em rất chi là thủy chung
Nếu em chẳng có ai chẳng có ai ở cạnh bên
Thì có lẽ em có lẽ em lại muốn yêu và chọn anh
Thì thật ra ý em bây giờ là mong các anh đi về
Vì em rất chi là thủy chung
Đừng gọi em nữa xin anh đừng làm quen nữa xin anh đừng
Vì em rất chi là thủy chung.","Nhạc trẻ, Nhạc Pop",Bích Phương,Dramatic,0.329,0.651,0.582,0.000293,0.515,-5.596,0.0325,116.046,0.178
70,Tiếng Đàn Bầu,Chưa có lời bài hát,Nhạc quê hương,Trung Đức,Về Thăm Quê Mệ,0.789,0.214,0.455,0.0,0.134,-7.638,0.0397,207.524,0.253
149,Tình Nồng,"Đừng buồn nhé em hỡi
Cuộc tình nào không luôn xót xa
Một lần đã tan vỡ, để lại từng vết thương ôi sao thiết tha
Từng chiều xuống anh vẫn ngóng chờ
Tình yêu sao đã phôi pha
Phút cuối tiễn đưa cánh sao lưa thưa
Đừng sầu nhé em hỡi, kỷ niệm là cơn mơ buốt đau
Từng giọng hát xa vắng
Nhạt nhòa tình đã trao sao luôn khát khao
Từng giọt nắng trôi hững hờ, gọi nhau trên lối đi xưa
Nhớ nhé em giây phút mặn nồng
Tình yêu đã đến, đến trong cơn mơ thật xa vắng
Rồi cho ta dòng lệ đắng cay
Tình tựa bão tố dù có tàn úa
Mộng đẹp xin giữ trong tim
Hãy cho nhau nụ cười, dù ngày mai có xa nhau
Về đâu em hỡi khi gối chăn, còn lại hơi ấm đêm nao
Xin giữ cho nhau câu hứa trên đôi môi đến bạc đầu
♪
Đừng sầu nhé em hỡi, kỷ niệm là cơn mơ buốt đau
Từng giọng hát xa vắng
Nhạt nhòa tình đã trao sao luôn khát khao
Từng giọt nắng trôi hững hờ, gọi nhau trên lối đi xưa
Nhớ nhé em giây phút mặn nồng
Tình yêu đã đến, đến trong cơn mơ thật xa vắng
Rồi cho ta dòng lệ đắng cay
Tình tựa bão tố, dù có tàn úa
Mộng đẹp xin giữ trong tim
Hãy cho nhau nụ cười, dù ngày mai có xa nhau
Về đâu em hỡi khi gối chăn, còn lại hơi ấm đêm nao
Xin giữ cho nhau câu hứa trên đôi môi đến bạc đầu
♪
Tình tựa bão tố, dù có tàn úa
Mộng đẹp xin giữ trong tim
Hãy cho nhau nụ cười, dù ngày mai có xa nhau
Về đâu em hỡi khi gối chăn, còn lại hơi ấm đêm nao
Xin giữ cho anh câu hứa trên đôi môi đến bạc đầu
Xin giữ cho anh câu hứa trên đôi môi đến bạc đầu
","Nhạc trữ tình, Nhạc Acoustic",Bằng Kiều,Bằng Kiều Acoustic 2020,0.936,0.493,0.143,0.000452,0.0718,-15.928,0.0445,124.843,0.145
71,Trên Nhịp Cầu Tre,"Có ai nhớ về mấy nhịp cầu tre bờ ao đong đưa
Ruộng lúa phì nhiêu tận cuối chân trời thẳng cánh cò bay
Bến sông cuối làng có con đò
Đưa người khách lạ với câu hò
Trên nhịp cầu tre, tóc xõa bờ vai
Một người con gái đứng nghiêng nón chờ
Biết bao kỷ niệm trên nhịp cầu tre chuyện tình đôi ta
Một mái nhà tranh hai trái tim vàng không thể lìa xa
Lắng nghe khúc nhạc tiếng sáo diều
Bóng hình ngã dài nắng ban chiều
Tay lại cầm tay, vai lại kề vai,
Tình yêu không thiếu ước mơ đã nhiều
Ôi! Đẹp làm sao, tình yêu thắm thiết đổi trao
Tình quê gắn bó ngọt ngào
Ngày anh về hạnh phúc biết bao
Bên lũy tre làng có người con gái ngây thơ
Ôm mộng mơ của tuổi xuân thì
Tình yêu đầu mong nhớ thở than
Đã lâu lắm rồi tôi không về thăm người em gái miền quê
Thề ước còn đây dẫu cho đời đen bạc đổi thay
Cảnh xưa hãy còn lối đi mòn
Câu chuyện ân tình vẫn chưa trọn
Trên nhịp cầu tre chỉ (còn) một mình tôi
Vì người con gái ấy đã đi lấy chồng.
Ôi! Đẹp làm sao, tình yêu thắm thiết đổi trao
Tình quê gắn bó ngọt ngào
Ngày anh về hạnh phúc biết bao
Bên lũy tre làng có người con gái ngây thơ
Ôm mộng mơ của tuổi xuân thì
Tình yêu đầu mong nhớ thở than
Đã lâu lắm rồi tôi không về thăm người em gái miền quê
Thề ước còn đây dẫu cho đời đen bạc đổi thay
Cảnh xưa hãy còn lối đi mòn
Câu chuyện ân tình vẫn chưa trọn
Trên nhịp cầu tre chỉ một mình tôi
Vì người con gái ấy đã đi lấy chồng.
Trên nhịp cầu tre chỉ một mình tôi
Vì người con gái ấy đã đi lấy chồng.
Trên nhịp cầu tre chỉ một mình tôi
Vì người con gái ấy đã đi lấy chồng...",Nhạc quê hương,Trung Đức,Về Thăm Quê Mệ,0.0477,0.343,0.443,0.0,0.253,-12.357,0.0313,87.722,0.372
